distance,Trial,MasonPlot#,Combocode
0.1347186,2506,604,25060604
0.087905047,2506,604,25060604
0.087905047,2506,604,25060604
0.076793748,2506,604,25060604
0.154756485,2506,604,25060604
0.231797732,2506,604,25060604
0.232794259,2506,604,25060604
0.228411874,2506,604,25060604
0.228411874,2506,604,25060604
0.201509343,2506,604,25060604
0.143990337,2506,604,25060604
0.143990337,2506,604,25060604
0.1401809,2506,604,25060604
0.1401809,2506,604,25060604
0.077992479,2506,604,25060604
0.129712886,2506,604,25060604
0.080344662,2506,604,25060604
0.102770284,2506,604,25060604
0.121692104,2506,604,25060604
0.098056135,2506,604,25060604
0.077992479,2506,604,25060604
0.168396414,2506,604,25060604
0.168396414,2506,604,25060604
0.102770284,2506,604,25060604
0.143546097,2506,604,25060604
0.177646484,2506,604,25060604
0.105654971,2506,604,25060604
0.111663449,2506,604,25060604
0.105654971,2506,604,25060604
0.111663449,2506,604,25060604
0.142099106,2506,604,25060604
0.119850308,2506,604,25060604
0.081761727,2506,604,25060604
0.11245765,2506,604,25060604
0.081761727,2506,604,25060604
0.060957795,2506,604,25060604
0.109051991,2506,604,25060604
0.102061566,2506,604,25060604
0.102061566,2506,604,25060604
0.16336841,2506,604,25060604
0.154209553,2506,604,25060604
0.133658715,2506,604,25060604
0.060957795,2506,604,25060604
0.090998185,2506,604,25060604
0.154209553,2506,604,25060604
0.184432457,2506,604,25060604
0.134641025,2506,604,25060604
0.173536834,2506,604,25060604
0.134641025,2506,604,25060604
0.078248966,2506,701,25060701
0.086605933,2506,701,25060701
0.069977324,2506,701,25060701
0.086605933,2506,701,25060701
0.069977324,2506,701,25060701
0.075656469,2506,701,25060701
0.118645694,2506,701,25060701
0.140465795,2506,701,25060701
0.064587598,2506,701,25060701
0.064587598,2506,701,25060701
0.143901828,2506,701,25060701
0.082217351,2506,701,25060701
0.111208405,2506,701,25060701
0.082217351,2506,701,25060701
0.106974119,2506,701,25060701
0.106974119,2506,701,25060701
0.097788392,2506,701,25060701
0.080553088,2506,701,25060701
0.125422954,2506,701,25060701
0.093872877,2506,701,25060701
0.107916489,2506,701,25060701
0.097788392,2506,701,25060701
0.080553088,2506,701,25060701
0.125422954,2506,701,25060701
0.06602212,2506,701,25060701
0.107916489,2506,701,25060701
0.070515394,2506,701,25060701
0.080066342,2506,701,25060701
0.06602212,2506,701,25060701
0.116179268,2506,701,25060701
0.100437684,2506,701,25060701
0.070515394,2506,701,25060701
0.146021462,2506,701,25060701
0.11537382,2506,701,25060701
0.063999079,2506,701,25060701
0.146599431,2506,701,25060701
0.05885634,2506,701,25060701
0.076620533,2506,701,25060701
0.116179268,2506,701,25060701
0.063999079,2506,701,25060701
0.043345646,2506,701,25060701
0.043345646,2506,701,25060701
0.05885634,2506,701,25060701
0.056228806,2506,701,25060701
0.056228806,2506,701,25060701
0.081784401,2506,701,25060701
0.162626893,2506,701,25060701
0.081784401,2506,701,25060701
0.060204212,2506,701,25060701
0.110510147,2506,701,25060701
0.14556828,2506,701,25060701
0.179133517,2506,701,25060701
0.085771336,2506,701,25060701
0.058828446,2506,701,25060701
0.058828446,2506,701,25060701
0.085601206,2506,701,25060701
0.043768196,2506,701,25060701
0.116701332,2506,701,25060701
0.214895733,2506,701,25060701
0.043768196,2506,701,25060701
0.094369501,2506,701,25060701
0.085601206,2506,701,25060701
0.09736316,2506,701,25060701
0.073623826,2506,701,25060701
0.0613,2506,701,25060701
0.131020167,2506,701,25060701
0.203942953,2506,701,25060701
0.09736316,2506,701,25060701
0.072433933,2506,701,25060701
0.141456458,2506,701,25060701
0.102964201,2506,701,25060701
0.072433933,2506,701,25060701
0.083487313,2506,701,25060701
0.085462547,2506,701,25060701
0.079897374,2506,701,25060701
0.108166311,2506,701,25060701
0.092127346,2506,701,25060701
0.064328501,2506,701,25060701
0.141456458,2506,701,25060701
0.0613,2506,701,25060701
0.092127346,2506,701,25060701
0.064328501,2506,701,25060701
0.079897374,2506,701,25060701
0.119813512,2506,701,25060701
0.108166311,2506,701,25060701
0.170064512,2506,701,25060701
0.112461325,2506,702,25060702
0.064901661,2506,702,25060702
0.201344094,2506,702,25060702
0.066491238,2506,702,25060702
0.066491238,2506,702,25060702
0.087367659,2506,702,25060702
0.184965995,2506,702,25060702
0.106451132,2506,702,25060702
0.064901661,2506,702,25060702
0.100160245,2506,702,25060702
0.069278383,2506,702,25060702
0.100160245,2506,702,25060702
0.179126429,2506,702,25060702
0.069278383,2506,702,25060702
0.091351313,2506,702,25060702
0.102165666,2506,702,25060702
0.104605773,2506,702,25060702
0.105624035,2506,702,25060702
0.196762167,2506,702,25060702
0.083368,2506,702,25060702
0.083368,2506,702,25060702
0.091351313,2506,702,25060702
0.105624035,2506,702,25060702
0.09258634,2506,702,25060702
0.070328227,2506,702,25060702
0.182740262,2506,702,25060702
0.146022725,2506,702,25060702
0.123826878,2506,702,25060702
0.070328227,2506,702,25060702
0.154799569,2506,702,25060702
0.10883178,2506,702,25060702
0.10883178,2506,702,25060702
0.103441904,2506,702,25060702
0.108212547,2506,702,25060702
0.163804707,2506,702,25060702
0.121745987,2506,702,25060702
0.121745987,2506,702,25060702
0.093050567,2506,702,25060702
0.117709125,2506,702,25060702
0.117709125,2506,702,25060702
0.114173821,2506,702,25060702
0.113930012,2506,702,25060702
0.130755844,2506,702,25060702
0.093050567,2506,702,25060702
0.080812965,2506,702,25060702
0.113930012,2506,702,25060702
0.080812965,2506,702,25060702
0.143081747,2506,702,25060702
0.108781622,2506,702,25060702
0.108781622,2506,702,25060702
0.180591226,2506,702,25060702
0.08338842,2506,702,25060702
0.253527044,2506,702,25060702
0.157032487,2506,702,25060702
0.08338842,2506,702,25060702
0.127943101,2506,702,25060702
0.189541273,2506,702,25060702
0.127943101,2506,702,25060702
0.113011482,2506,702,25060702
0.140729019,2506,702,25060702
0.140567243,2506,702,25060702
0.113011482,2506,702,25060702
0.12337911,2506,702,25060702
0.12337911,2506,702,25060702
0.213282111,2506,702,25060702
0.092165093,2506,702,25060702
0.092165093,2506,702,25060702
0.158622414,2506,702,25060702
0.14111586,2506,703,25060703
0.104928698,2506,703,25060703
0.104928698,2506,703,25060703
0.141360015,2506,703,25060703
0.14111586,2506,703,25060703
0.212117274,2506,703,25060703
0.141360015,2506,703,25060703
0.063112213,2506,703,25060703
0.08603865,2506,703,25060703
0.08603865,2506,703,25060703
0.196175324,2506,703,25060703
0.091982687,2506,703,25060703
0.063112213,2506,703,25060703
0.126375469,2506,703,25060703
0.134949134,2506,703,25060703
0.093509525,2506,703,25060703
0.111019022,2506,703,25060703
0.126375469,2506,703,25060703
0.078442249,2506,703,25060703
0.111019022,2506,703,25060703
0.078442249,2506,703,25060703
0.131038361,2506,703,25060703
0.136258259,2506,703,25060703
0.131038361,2506,703,25060703
0.292304038,2506,703,25060703
0.381415896,2506,703,25060703
0.206888409,2506,703,25060703
0.32751811,2506,703,25060703
0.063969957,2506,703,25060703
0.094113118,2506,703,25060703
0.227137864,2506,703,25060703
0.227137864,2506,703,25060703
0.063969957,2506,703,25060703
0.119480105,2506,703,25060703
0.174077372,2506,703,25060703
0.061681935,2506,703,25060703
0.119480105,2506,703,25060703
0.061681935,2506,703,25060703
0.204363729,2506,703,25060703
0.174286944,2506,703,25060703
0.115883246,2506,703,25060703
0.119526442,2506,703,25060703
0.174286944,2506,703,25060703
0.115883246,2506,703,25060703
0.123102237,2506,703,25060703
0.105539215,2506,703,25060703
0.046845394,2506,703,25060703
0.017338258,2506,703,25060703
0.120573982,2506,703,25060703
0.017338258,2506,703,25060703
0.105539215,2506,703,25060703
0.146310657,2506,703,25060703
0.07969,2506,703,25060703
0.07969,2506,703,25060703
0.096548817,2506,703,25060703
0.096548817,2506,703,25060703
0.089288677,2506,704,25060704
0.089288677,2506,704,25060704
0.122979621,2506,704,25060704
0.122979621,2506,704,25060704
0.174025815,2506,704,25060704
0.174025815,2506,704,25060704
0.069234754,2506,704,25060704
0.09421329,2506,704,25060704
0.069234754,2506,704,25060704
0.088947357,2506,704,25060704
0.152934426,2506,704,25060704
0.068535484,2506,704,25060704
0.12163769,2506,704,25060704
0.072056478,2506,704,25060704
0.09421329,2506,704,25060704
0.088947357,2506,704,25060704
0.117051909,2506,704,25060704
0.198933562,2506,704,25060704
0.152934426,2506,704,25060704
0.232736712,2506,704,25060704
0.12750601,2506,704,25060704
0.068535484,2506,704,25060704
0.057492642,2506,704,25060704
0.057492642,2506,704,25060704
0.232736712,2506,704,25060704
0.112087854,2506,704,25060704
0.132783788,2506,704,25060704
0.2087675,2506,704,25060704
0.156174503,2506,704,25060704
0.176697685,2506,704,25060704
0.156695638,2506,704,25060704
0.122961654,2506,704,25060704
0.071509953,2506,704,25060704
0.071509953,2506,704,25060704
0.130374915,2506,704,25060704
0.074150705,2506,704,25060704
0.117634386,2506,704,25060704
0.130374915,2506,704,25060704
0.074150705,2506,704,25060704
0.0894721,2506,704,25060704
0.09890261,2506,704,25060704
0.0894721,2506,704,25060704
0.165851285,2506,704,25060704
0.090860579,2506,704,25060704
0.117634386,2506,704,25060704
0.090860579,2506,704,25060704
0.13601791,2506,704,25060704
0.110064665,2506,704,25060704
0.174544877,2506,704,25060704
0.144897515,2506,704,25060704
0.179753967,2506,704,25060704
0.110064665,2506,704,25060704
0.093940399,2506,704,25060704
0.142250682,2506,704,25060704
0.142250682,2506,704,25060704
0.088257344,2506,704,25060704
0.088257344,2506,704,25060704
0.089916099,2506,704,25060704
0.093940399,2506,704,25060704
0.089916099,2506,704,25060704
0.159622848,2506,704,25060704
0.134649029,2506,704,25060704
0.134649029,2506,704,25060704
0.09224377,2506,704,25060704
0.087692209,2506,704,25060704
0.09224377,2506,704,25060704
0.126810161,2506,704,25060704
0.087692209,2506,704,25060704
0.160237539,2506,801,25060801
0.091794465,2506,801,25060801
0.091794465,2506,801,25060801
0.182481338,2506,801,25060801
0.14262079,2506,801,25060801
0.098728342,2506,801,25060801
0.182481338,2506,801,25060801
0.050325769,2506,801,25060801
0.154068011,2506,801,25060801
0.098728342,2506,801,25060801
0.111019022,2506,801,25060801
0.050325769,2506,801,25060801
0.145925741,2506,801,25060801
0.150404118,2506,801,25060801
0.064397426,2506,801,25060801
0.228434432,2506,801,25060801
0.172688748,2506,801,25060801
0.064397426,2506,801,25060801
0.074609652,2506,801,25060801
0.087907278,2506,801,25060801
0.044204058,2506,801,25060801
0.150404118,2506,801,25060801
0.043345646,2506,801,25060801
0.043345646,2506,801,25060801
0.068754447,2506,801,25060801
0.017338258,2506,801,25060801
0.044627074,2506,801,25060801
0.017338258,2506,801,25060801
0.089305685,2506,801,25060801
0.044627074,2506,801,25060801
0.170768152,2506,801,25060801
0.344466476,2506,801,25060801
0.027792338,2506,801,25060801
0.155629045,2506,801,25060801
0.238518586,2506,801,25060801
0.231715394,2506,801,25060801
0.266244187,2506,801,25060801
0.149030982,2506,801,25060801
0.128648986,2506,801,25060801
0.115986483,2506,801,25060801
0.081899729,2506,801,25060801
0.113912489,2506,801,25060801
0.081899729,2506,801,25060801
0.128648986,2506,801,25060801
0.149510055,2506,801,25060801
0.113912489,2506,801,25060801
0.13370133,2506,801,25060801
0.119613604,2506,801,25060801
0.13370133,2506,801,25060801
0.038059725,2506,801,25060801
0.119613604,2506,801,25060801
0.226503989,2506,801,25060801
0.13211074,2506,801,25060801
0.038059725,2506,801,25060801
0.189370612,2506,801,25060801
0.112680417,2506,801,25060801
0.112680417,2506,801,25060801
0.143403264,2506,801,25060801
0.173845651,2506,801,25060801
0.13211074,2506,801,25060801
0.143403264,2506,801,25060801
0.162266263,2506,801,25060801
0.237246671,2506,801,25060801
0.170749482,2506,802,25060802
0.109969701,2506,802,25060802
0.102004814,2506,802,25060802
0.14621004,2506,802,25060802
0.124935844,2506,802,25060802
0.099350981,2506,802,25060802
0.109969701,2506,802,25060802
0.102004814,2506,802,25060802
0.056024608,2506,802,25060802
0.099350981,2506,802,25060802
0.156233387,2506,802,25060802
0.056024608,2506,802,25060802
0.227289991,2506,802,25060802
0.161346946,2506,802,25060802
0.120789024,2506,802,25060802
0.089280383,2506,802,25060802
0.089280383,2506,802,25060802
0.209222606,2506,802,25060802
0.120789024,2506,802,25060802
0.147160487,2506,802,25060802
0.195161985,2506,802,25060802
0.227289991,2506,802,25060802
0.138300399,2506,802,25060802
0.195161985,2506,802,25060802
0.270812734,2506,802,25060802
0.129188589,2506,802,25060802
0.129188589,2506,802,25060802
0.129059795,2506,802,25060802
0.129059795,2506,802,25060802
0.138696923,2506,802,25060802
0.226828853,2506,802,25060802
0.138367617,2506,802,25060802
0.138367617,2506,802,25060802
0.242038052,2506,802,25060802
0.095968302,2506,802,25060802
0.201962389,2506,802,25060802
0.242038052,2506,802,25060802
0.206928873,2506,802,25060802
0.095968302,2506,802,25060802
0.206928873,2506,802,25060802
0.071627868,2506,802,25060802
0.057166852,2506,802,25060802
0.062905358,2506,802,25060802
0.057166852,2506,802,25060802
0.201962389,2506,802,25060802
0.2175434,2506,802,25060802
0.09989283,2506,802,25060802
0.062905358,2506,802,25060802
0.09989283,2506,802,25060802
0.08583787,2506,802,25060802
0.136713958,2506,802,25060802
0.153315507,2506,802,25060802
0.153315507,2506,802,25060802
0.246303507,2506,802,25060802
0.134424599,2506,802,25060802
0.157148978,2506,802,25060802
0.108078373,2506,802,25060802
0.108078373,2506,802,25060802
0.111978804,2506,802,25060802
0.291727713,2506,803,25060803
0.108315942,2506,803,25060803
0.108315942,2506,803,25060803
0.065560261,2506,803,25060803
0.291727713,2506,803,25060803
0.065560261,2506,803,25060803
0.103851019,2506,803,25060803
0.13515222,2506,803,25060803
0.126370288,2506,803,25060803
0.126370288,2506,803,25060803
0.115136549,2506,803,25060803
0.087992651,2506,803,25060803
0.108382906,2506,803,25060803
0.087992651,2506,803,25060803
0.092691253,2506,803,25060803
0.142799304,2506,803,25060803
0.102669243,2506,803,25060803
0.123782887,2506,803,25060803
0.108382906,2506,803,25060803
0.092691253,2506,803,25060803
0.253580718,2506,803,25060803
0.144379303,2506,803,25060803
0.123782887,2506,803,25060803
0.12786883,2506,803,25060803
0.130934202,2506,803,25060803
0.122721439,2506,803,25060803
0.163568801,2506,803,25060803
0.122721439,2506,803,25060803
0.252885619,2506,803,25060803
0.262684305,2506,803,25060803
0.061259546,2506,803,25060803
0.061259546,2506,803,25060803
0.087508191,2506,803,25060803
0.158652606,2506,803,25060803
0.165425815,2506,803,25060803
0.09328768,2506,803,25060803
0.166639593,2506,803,25060803
0.09328768,2506,803,25060803
0.168042831,2506,803,25060803
0.110584768,2506,803,25060803
0.120603825,2506,803,25060803
0.161136988,2506,803,25060803
0.129573385,2506,803,25060803
0.110584768,2506,803,25060803
0.241547416,2506,803,25060803
0.149863979,2506,803,25060803
0.143065379,2506,803,25060803
0.111152043,2506,803,25060803
0.120603825,2506,803,25060803
0.164750831,2506,803,25060803
0.111152043,2506,803,25060803
0.174225519,2506,803,25060803
0.077511896,2506,803,25060803
0.112946893,2506,803,25060803
0.037069468,2506,803,25060803
0.170639131,2506,803,25060803
0.170639131,2506,803,25060803
0.149863979,2506,803,25060803
0.037069468,2506,803,25060803
0.112946893,2506,803,25060803
0.056301157,2506,803,25060803
0.155765883,2506,803,25060803
0.21338877,2506,804,25060804
0.081884821,2506,804,25060804
0.081884821,2506,804,25060804
0.242153918,2506,804,25060804
0.182525554,2506,804,25060804
0.096154943,2506,804,25060804
0.116769233,2506,804,25060804
0.072537648,2506,804,25060804
0.1716488,2506,804,25060804
0.096154943,2506,804,25060804
0.1716488,2506,804,25060804
0.072537648,2506,804,25060804
0.284910114,2506,804,25060804
0.108343281,2506,804,25060804
0.192335679,2506,804,25060804
0.125163052,2506,804,25060804
0.099124837,2506,804,25060804
0.099124837,2506,804,25060804
0.108343281,2506,804,25060804
0.222913158,2506,804,25060804
0.222913158,2506,804,25060804
0.233863511,2506,804,25060804
0.331926906,2506,804,25060804
0.047579582,2506,804,25060804
0.047579582,2506,804,25060804
0.266044825,2506,804,25060804
0.127505925,2506,804,25060804
0.184400595,2506,804,25060804
0.085733466,2506,804,25060804
0.078423315,2506,804,25060804
0.077829142,2506,804,25060804
0.100038068,2506,804,25060804
0.100038068,2506,804,25060804
0.078423315,2506,804,25060804
0.084546012,2506,804,25060804
0.085733466,2506,804,25060804
0.18138668,2506,804,25060804
0.077829142,2506,804,25060804
0.085205195,2506,804,25060804
0.084546012,2506,804,25060804
0.18138668,2506,804,25060804
0.299763345,2506,804,25060804
0.207461234,2506,804,25060804
0.082327623,2506,804,25060804
0.142056679,2506,804,25060804
0.082327623,2506,804,25060804
0.202759653,2506,804,25060804
0.315292653,2506,804,25060804
0.089444652,2506,901,25060901
0.171543571,2506,901,25060901
0.301617989,2506,901,25060901
0.105100155,2506,901,25060901
0.105100155,2506,901,25060901
0.105664736,2506,901,25060901
0.089444652,2506,901,25060901
0.182920918,2506,901,25060901
0.066634664,2506,901,25060901
0.187014036,2506,901,25060901
0.224423249,2506,901,25060901
0.106652081,2506,901,25060901
0.066634664,2506,901,25060901
0.182920918,2506,901,25060901
0.105664736,2506,901,25060901
0.10296959,2506,901,25060901
0.11304593,2506,901,25060901
0.10296959,2506,901,25060901
0.111026286,2506,901,25060901
0.115638345,2506,901,25060901
0.099605877,2506,901,25060901
0.087117971,2506,901,25060901
0.087117971,2506,901,25060901
0.07505132,2506,901,25060901
0.134415337,2506,901,25060901
0.176701626,2506,901,25060901
0.07505132,2506,901,25060901
0.178201468,2506,901,25060901
0.18037206,2506,901,25060901
0.099605877,2506,901,25060901
0.140119601,2506,901,25060901
0.130000476,2506,901,25060901
0.130000476,2506,901,25060901
0.183000106,2506,901,25060901
0.15000335,2506,901,25060901
0.129983714,2506,901,25060901
0.129983714,2506,901,25060901
0.136399197,2506,901,25060901
0.210525647,2506,901,25060901
0.124636991,2506,901,25060901
0.144477783,2506,901,25060901
0.126373187,2506,901,25060901
0.106663547,2506,901,25060901
0.085337015,2506,901,25060901
0.210525647,2506,901,25060901
0.084199843,2506,901,25060901
0.096735239,2506,901,25060901
0.125061348,2506,901,25060901
0.106663547,2506,901,25060901
0.367636313,2506,901,25060901
0.079224679,2506,901,25060901
0.085337015,2506,901,25060901
0.084199843,2506,901,25060901
0.096735239,2506,901,25060901
0.17311749,2506,901,25060901
0.079224679,2506,901,25060901
0.067538755,2506,901,25060901
0.098271376,2506,901,25060901
0.064198109,2506,901,25060901
0.109088934,2506,901,25060901
0.067538755,2506,901,25060901
0.110786428,2506,901,25060901
0.109088934,2506,901,25060901
0.064198109,2506,901,25060901
0.181379875,2506,901,25060901
0.072677708,2506,901,25060901
0.14797269,2506,901,25060901
0.183687493,2506,901,25060901
0.124355722,2506,901,25060901
0.110786428,2506,901,25060901
0.091351171,2506,902,25060902
0.079297805,2506,902,25060902
0.088154724,2506,902,25060902
0.161358174,2506,902,25060902
0.079297805,2506,902,25060902
0.156971933,2506,902,25060902
0.088154724,2506,902,25060902
0.161358174,2506,902,25060902
0.104685692,2506,902,25060902
0.134700286,2506,902,25060902
0.086444565,2506,902,25060902
0.150101004,2506,902,25060902
0.086444565,2506,902,25060902
0.176466024,2506,902,25060902
0.223541593,2506,902,25060902
0.142859004,2506,902,25060902
0.176466024,2506,902,25060902
0.182506528,2506,902,25060902
0.188261249,2506,902,25060902
0.131133416,2506,902,25060902
0.117739517,2506,902,25060902
0.103852354,2506,902,25060902
0.117739517,2506,902,25060902
0.188261249,2506,902,25060902
0.124485638,2506,902,25060902
0.073195929,2506,902,25060902
0.103852354,2506,902,25060902
0.190849223,2506,902,25060902
0.073195929,2506,902,25060902
0.135297026,2506,902,25060902
0.135297026,2506,902,25060902
0.141765153,2506,902,25060902
0.135847147,2506,902,25060902
0.135847147,2506,902,25060902
0.140714743,2506,902,25060902
0.192955619,2506,902,25060902
0.043345645,2506,902,25060902
0.05517,2506,902,25060902
0.043345645,2506,902,25060902
0.167229816,2506,902,25060902
0.192955619,2506,902,25060902
0.171448726,2506,902,25060902
0.162829035,2506,902,25060902
0.137387487,2506,902,25060902
0.126432662,2506,902,25060902
0.076346598,2506,902,25060902
0.076346598,2506,902,25060902
0.09116274,2506,902,25060902
0.150592265,2506,902,25060902
0.126106945,2506,902,25060902
0.09116274,2506,902,25060902
0.112325173,2506,902,25060902
0.126106945,2506,902,25060902
0.112325173,2506,902,25060902
0.150592265,2506,902,25060902
0.152547296,2506,902,25060902
0.142585762,2506,902,25060902
0.150229311,2506,902,25060902
0.120386643,2506,902,25060902
0.084849278,2506,902,25060902
0.063475024,2506,902,25060902
0.120386643,2506,902,25060902
0.098479189,2506,902,25060902
0.063475024,2506,902,25060902
0.251152833,2506,902,25060902
0.084849278,2506,902,25060902
0.123904202,2506,902,25060902
0.111067744,2506,902,25060902
0.204333332,2506,902,25060902
0.104337182,2506,903,25060903
0.112680154,2506,903,25060903
0.165937029,2506,903,25060903
0.112680154,2506,903,25060903
0.099561258,2506,903,25060903
0.109455592,2506,903,25060903
0.179001036,2506,903,25060903
0.119796026,2506,903,25060903
0.149141175,2506,903,25060903
0.104337182,2506,903,25060903
0.090469434,2506,903,25060903
0.099561258,2506,903,25060903
0.119796026,2506,903,25060903
0.090469434,2506,903,25060903
0.084209603,2506,903,25060903
0.084209603,2506,903,25060903
0.080972214,2506,903,25060903
0.139314311,2506,903,25060903
0.080972214,2506,903,25060903
0.109769032,2506,903,25060903
0.177686956,2506,903,25060903
0.177686956,2506,903,25060903
0.198857517,2506,903,25060903
0.105128633,2506,903,25060903
0.231187066,2506,903,25060903
0.123185043,2506,903,25060903
0.10597499,2506,903,25060903
0.098502846,2506,903,25060903
0.089233991,2506,903,25060903
0.098502846,2506,903,25060903
0.200514342,2506,903,25060903
0.147075333,2506,903,25060903
0.147075333,2506,903,25060903
0.089233991,2506,903,25060903
0.146939795,2506,903,25060903
0.077446514,2506,903,25060903
0.087003345,2506,903,25060903
0.139329112,2506,903,25060903
0.138328224,2506,903,25060903
0.138328224,2506,903,25060903
0.215174543,2506,903,25060903
0.087003345,2506,903,25060903
0.077446514,2506,903,25060903
0.117652467,2506,903,25060903
0.117652467,2506,903,25060903
0.136355563,2506,903,25060903
0.141130452,2506,903,25060903
0.158374658,2506,903,25060903
0.141130452,2506,903,25060903
0.136355563,2506,903,25060903
0.163987845,2506,903,25060903
0.103485037,2506,903,25060903
0.103485037,2506,903,25060903
0.070319172,2506,903,25060903
0.112966772,2506,903,25060903
0.093007617,2506,903,25060903
0.101513705,2506,903,25060903
0.166746312,2506,903,25060903
0.091596486,2506,903,25060903
0.091596486,2506,903,25060903
0.070319172,2506,903,25060903
0.112966772,2506,903,25060903
0.156453927,2506,903,25060903
0.095676718,2506,903,25060903
0.151633929,2506,903,25060903
0.174859602,2506,903,25060903
0.148134346,2506,903,25060903
0.082282065,2506,903,25060903
0.095676718,2506,903,25060903
0.082282065,2506,903,25060903
0.135131413,2506,903,25060903
0.127845895,2506,903,25060903
0.128751501,2506,903,25060903
0.127845895,2506,903,25060903
0.127878508,2506,904,25060904
0.127878508,2506,904,25060904
0.18632082,2506,904,25060904
0.170560548,2506,904,25060904
0.170560548,2506,904,25060904
0.105523117,2506,904,25060904
0.118425339,2506,904,25060904
0.176605148,2506,904,25060904
0.088127405,2506,904,25060904
0.113792618,2506,904,25060904
0.105523117,2506,904,25060904
0.088127405,2506,904,25060904
0.155160089,2506,904,25060904
0.140803696,2506,904,25060904
0.140803696,2506,904,25060904
0.078081574,2506,904,25060904
0.096208868,2506,904,25060904
0.19907013,2506,904,25060904
0.097492913,2506,904,25060904
0.151739964,2506,904,25060904
0.098750917,2506,904,25060904
0.085318497,2506,904,25060904
0.081769422,2506,904,25060904
0.096208868,2506,904,25060904
0.102198908,2506,904,25060904
0.102198908,2506,904,25060904
0.078081574,2506,904,25060904
0.081769422,2506,904,25060904
0.130459345,2506,904,25060904
0.130898076,2506,904,25060904
0.130572038,2506,904,25060904
0.114216187,2506,904,25060904
0.151743015,2506,904,25060904
0.081733985,2506,904,25060904
0.205347554,2506,904,25060904
0.299033873,2506,904,25060904
0.299033873,2506,904,25060904
0.153861145,2506,904,25060904
0.160152749,2506,904,25060904
0.15221339,2506,904,25060904
0.11356535,2506,904,25060904
0.15221339,2506,904,25060904
0.160152749,2506,904,25060904
0.11356535,2506,904,25060904
0.168862425,2506,904,25060904
0.113742856,2506,904,25060904
0.168862425,2506,904,25060904
0.254762861,2506,904,25060904
0.198846221,2506,904,25060904
0.171012216,2506,904,25060904
0.254762861,2506,904,25060904
0.255484153,2506,904,25060904
0.15541349,2506,904,25060904
0.171012216,2506,904,25060904
0.15541349,2506,904,25060904
0.251100957,2506,904,25060904
0.248114774,2506,904,25060904
0.251687387,2506,904,25060904
0.237522922,2506,1001,25061001
0.119036019,2506,1001,25061001
0.237522922,2506,1001,25061001
0.079925422,2506,1001,25061001
0.071813792,2506,1001,25061001
0.079925422,2506,1001,25061001
0.103516267,2506,1001,25061001
0.103516267,2506,1001,25061001
0.071813792,2506,1001,25061001
0.089948743,2506,1001,25061001
0.089948743,2506,1001,25061001
0.051046623,2506,1001,25061001
0.160096946,2506,1001,25061001
0.214622892,2506,1001,25061001
0.119036019,2506,1001,25061001
0.224327619,2506,1001,25061001
0.051046623,2506,1001,25061001
0.084709481,2506,1001,25061001
0.143601637,2506,1001,25061001
0.224027063,2506,1001,25061001
0.077981182,2506,1001,25061001
0.077981182,2506,1001,25061001
0.089391779,2506,1001,25061001
0.053751708,2506,1001,25061001
0.132457387,2506,1001,25061001
0.135010939,2506,1001,25061001
0.053751708,2506,1001,25061001
0.093102241,2506,1001,25061001
0.132870319,2506,1001,25061001
0.089391779,2506,1001,25061001
0.093102241,2506,1001,25061001
0.163012113,2506,1001,25061001
0.151306386,2506,1001,25061001
0.125036818,2506,1001,25061001
0.103759038,2506,1001,25061001
0.169538624,2506,1001,25061001
0.122370509,2506,1001,25061001
0.169538624,2506,1001,25061001
0.115239994,2506,1001,25061001
0.122370509,2506,1001,25061001
0.063702696,2506,1001,25061001
0.063702696,2506,1001,25061001
0.102093451,2506,1001,25061001
0.069263508,2506,1001,25061001
0.279653735,2506,1001,25061001
0.069263508,2506,1001,25061001
0.090988645,2506,1001,25061001
0.090988645,2506,1001,25061001
0.190134794,2506,1001,25061001
0.160961166,2506,1001,25061001
0.152583298,2506,1001,25061001
0.127379034,2506,1001,25061001
0.062323714,2506,1001,25061001
0.186023426,2506,1001,25061001
0.127379034,2506,1001,25061001
0.152583298,2506,1001,25061001
0.189865371,2506,1001,25061001
0.062323714,2506,1001,25061001
0.067973933,2506,1001,25061001
0.10167746,2506,1001,25061001
0.098029991,2506,1001,25061001
0.146790963,2506,1001,25061001
0.072587947,2506,1001,25061001
0.067973933,2506,1001,25061001
0.117908026,2506,1001,25061001
0.117937299,2506,1001,25061001
0.113688471,2506,1001,25061001
0.072587947,2506,1001,25061001
0.113688471,2506,1001,25061001
0.116530502,2506,1001,25061001
0.110250627,2506,1002,25061002
0.092765133,2506,1002,25061002
0.076043919,2506,1002,25061002
0.080829619,2506,1002,25061002
0.091582299,2506,1002,25061002
0.110250627,2506,1002,25061002
0.076043919,2506,1002,25061002
0.080829619,2506,1002,25061002
0.108635511,2506,1002,25061002
0.159662672,2506,1002,25061002
0.159662672,2506,1002,25061002
0.231988194,2506,1002,25061002
0.084530955,2506,1002,25061002
0.084530955,2506,1002,25061002
0.086608121,2506,1002,25061002
0.084564609,2506,1002,25061002
0.152768402,2506,1002,25061002
0.086608121,2506,1002,25061002
0.15057096,2506,1002,25061002
0.121484334,2506,1002,25061002
0.134565011,2506,1002,25061002
0.084564609,2506,1002,25061002
0.080309319,2506,1002,25061002
0.155361527,2506,1002,25061002
0.080309319,2506,1002,25061002
0.134192939,2506,1002,25061002
