fid,id,Trial,Row,Column,MasonPlot#,layer,path,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean,6-12HA_median,612ExG_mean,612ExG_variance,612NDVI_mean,612NDVI_variance
"11","1011","2501","3","1","301",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,833.431286320932,924459.105137944,-0.0252036778577382,0.000270423887175447,0.0490677216404381,0.00135921193242007,0.040916440571131,0.0392422854620808,87,0.974118762074873,1,6.10819699087396,20.5509287259163,0.189294667073208,0.00227730126188488
"12","1012","2501","3","2","302",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,815.812290329336,790082.429751549,-0.0291630934563287,0.000261131774518745,0.0448955027544876,0.00116893684282765,0.0367935125065067,0.0354397499439141,83,0.973061150095689,1,6.23328127996493,21.7305994329272,0.185755413903435,0.00198267152656888
"13","1013","2501","3","3","303",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,831.444342148877,1108766.49258037,-0.0268844491011535,0.000388967394796952,0.0560611442003627,0.00170535040930966,0.0621798559180431,0.0583135214360627,74,0.970835915569976,1,7.76379872353247,46.2300993341908,0.195960778513585,0.00324349367677246
"14","1014","2501","3","4","304",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,968.067647087874,974329.764377962,-0.026309096435126,0.000340940069201134,0.054827403872188,0.00150407354966383,0.0471338975159532,0.0449122932209282,75,0.974774906134947,1,8.06260783830417,36.531232122281,0.191768890753259,0.00276806939274115
"15","1015","2501","3","5","305",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,960.3937542411,911536.968603665,-0.0265976917549087,0.000240713828981984,0.0486169137524199,0.00139989254973592,0.048130393096836,0.0458138583571888,67,0.946175998833479,1,8.92255855362279,31.0339973436795,0.186277722208108,0.00267652956424595
"16","1016","2501","4","1","401",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1094.25689309193,1040074.48446539,-0.03181083069454,0.000710233322702871,0.0575327019610413,0.00161364854453161,0.0417921892972558,0.0400456022109892,71,0.958189804436182,1,4.85934162239141,23.7339535129637,0.189580040855765,0.00243696644255607
"17","1017","2501","4","2","402",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1140.73036028015,679106.109699075,-0.0337089895380729,0.000503581802636923,0.0526877027773297,0.00119766174748564,0.031415189942757,0.0304282757835941,80,0.975175430602388,1,4.51973377886117,10.5845233439886,0.183168949045447,0.00171933268782166
"18","1018","2501","4","3","403",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1134.83203638132,1016975.34069803,-0.0287858993749246,0.000543061280099201,0.0598283381422487,0.0016375689373288,0.0561413117896755,0.0529894649002122,70,0.959989063069632,1,6.41016020813364,42.3109963183196,0.189917642963426,0.00325335960381675
"19","1019","2501","4","4","404",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1288.7978250446,795466.056633143,-0.0259859870171774,0.000546874912482972,0.0556468002685336,0.00118101625988586,0.0317012357180042,0.0306962673719375,80,0.967794849363005,1,5.97649121845631,24.0387382378131,0.182007235051978,0.00196039012828427
"20","1020","2501","4","5","405",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1131.8730321465,782424.543919144,-0.0279724096863863,0.000251783184948055,0.0487360969902138,0.0011009776840879,0.036028384339297,0.0347303398611705,86,0.965297902199865,1,6.96101263048303,26.34443466871,0.180742849240401,0.00204228008879071
"21","1021","2501","5","1","501",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,884.505906248443,1928958.82816255,-0.0365018463379475,0.000261533251358527,0.0554138620968438,0.00171451398154524,0.0724304185842647,0.0671842530480328,79,0.961945031712474,1,5.50301336839798,74.4980733215455,0.193431985799351,0.00416599712410716
"22","1022","2501","5","2","502",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,998.626795720524,1079252.18887447,-0.0413639235511564,0.000254551185701069,0.0428338072021947,0.00159098679858628,0.0507699052002849,0.0481923219262025,87,0.975957857897999,1,4.64145980601677,34.2235778130851,0.177698767041086,0.00317492308495024
"23","1023","2501","5","3","503",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1028.65306722328,884669.178841057,-0.0452607693865738,0.000338308965506456,0.0244215139259104,0.00152970828925063,0.0360577581719045,0.0347575962475085,77,0.943972587759268,1,5.58248623174507,33.5689488231755,0.158759773389244,0.00264893632760386
"24","1024","2501","5","4","504",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1070.10483905562,1011582.06134381,-0.0426434782344991,0.000340181919728091,0.0228163323266074,0.00170527007912647,0.0364781596604135,0.0351475035281905,67,0.967263315227298,1,6.28473230179378,39.0967722376638,0.156270611747399,0.00289138395518758
"25","1025","2501","5","5","505",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1028.12584914078,856711.930824274,-0.0373334404921785,0.000183110902572484,0.0290964715199317,0.00144881523075089,0.039055652936021,0.0375303089097765,94,0.965714598180923,1,6.70439855390009,33.1534994958474,0.164245966782411,0.00263833177045441
"26","1026","2501","6","1","601",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1207.63388314174,1640996.93917881,-0.0357892422106421,0.000558053445740022,0.0608685022665468,0.00205018957640567,0.0597599736957475,0.0561887192396257,74,0.964876786235054,1,4.04310061376589,32.7847764887926,0.189827530698933,0.00363785045097498
"27","1027","2501","6","2","602",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1214.08552935238,982889.288429401,-0.0422290807959852,0.00035072337795152,0.0412943232969333,0.00133163322977973,0.0318216672143718,0.0308090487100804,84,0.972241966938233,1,4.07098258297732,20.4434771920527,0.170240941375938,0.00209587000676263
"28","1028","2501","6","3","603",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1087.85864326733,846554.801508479,-0.0456402250348583,0.000261530165211613,0.0198263035899974,0.00123731753522672,0.0233914925086965,0.022844330586892,94,0.964492079983959,1,4.8701142184119,20.9749947033247,0.153262431616503,0.00181144121241087
"29","1029","2501","6","4","604",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1062.41058869897,1137679.69553982,-0.0428677440861754,0.000317525165357729,0.0176082836057349,0.00159332257318668,0.0337882275567248,0.0326465832353359,84,0.979131354001495,1,5.94442617560013,35.6431353799213,0.15261868008411,0.00261616810429871
"30","1030","2501","6","5","605",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1021.95270269332,916593.722632061,-0.0368702528667964,0.000235654434122065,0.0274282607246734,0.0012617448964746,0.0330675871893921,0.0319741218669042,99,0.969688132256712,1,6.17322813073614,31.8239960146142,0.163153603368741,0.00229548746048905
"31","2001","2501","7","1","701",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1169.06118396994,1291543.67429677,-0.0325318654860876,0.000357318602906212,0.0541670091660811,0.00146060799600222,0.0395583924608936,0.03799352604683,75,0.942511346444781,1,3.27375832123387,19.2783424128378,0.184374099498087,0.00225702616834295
"32","2002","2501","7","2","702",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,913.615590394191,1897025.77198007,-0.035059152149399,0.000327484307105119,0.0576306820484966,0.00175110450710286,0.075951101852867,0.0701825319802261,78,0.980697021617878,1,6.04015458831269,78.1090388534219,0.19448281869659,0.00433232120654937
"33","2003","2501","7","3","703",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1058.54847589183,973875.630896854,-0.0362706293461384,0.000270477627465176,0.0477265326375571,0.00126964996219435,0.0412235500493367,0.0395241689706519,95,0.980770983322701,1,5.23922815480759,27.3154263969041,0.181186976960823,0.00252755353387674
"34","2004","2501","7","4","704",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1119.24907285888,909566.562811109,-0.0349657036100632,0.00029338573259444,0.0469179133661312,0.00130304075211093,0.038245527519794,0.0367828071445032,83,0.977599562562654,1,5.96030245746692,18.8873586548553,0.179404139245727,0.00229957805415699
"35","2005","2501","7","5","705",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1017.93221671032,929721.67642846,-0.0340302893163027,0.000207254043345195,0.0465756730172885,0.00162991584366261,0.050597522201513,0.0480374129485971,72,0.963602894271602,1,7.13740269707269,35.9812575452179,0.182203560946329,0.00307213897011058
"36","2006","2501","8","1","801",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1208.97682235793,1166502.98628668,-0.0356914990235107,0.000735405122103708,0.048974027803053,0.00168989944809777,0.0336321026231395,0.0325009842962751,87,0.969416396311012,1,3.288079379437,15.7043084648202,0.178493824126963,0.00233123679744992
"37","2007","2501","8","2","802",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1065.01861927084,1199471.55935749,-0.033912149330856,0.000639786234315652,0.0555261070936963,0.00207162971178399,0.0613150684931507,0.0575555308688285,67,0.970400612401123,1,4.74728767123288,32.1645200405293,0.188065059436664,0.00379748606354629
"38","2008","2501","8","3","803",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1148.82585737764,938281.447123883,-0.0280383407766004,0.000393539596550088,0.057641454078351,0.00133408417715949,0.0441277237220776,0.0421804677211958,78,0.948654855643045,1,5.11459503905715,27.4760553142903,0.187650561655762,0.0023817569851279
"39","2009","2501","8","4","804",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1133.73355777423,911887.076496654,-0.0244590820587388,0.000295631531255379,0.0570994891161673,0.00119498227490148,0.0437414407011778,0.0418281270665522,80,0.981243848200941,1,6.29252259654889,26.7386430750111,0.188581042218534,0.00223652698023238
"40","2010","2501","8","5","805",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1017.09170421483,893242.182951802,-0.0243986433625312,0.000239161234258584,0.0541331184515989,0.00149601952499887,0.0495713855339194,0.0471140632702048,84,0.977725524507391,1,6.75942814887848,24.747372630562,0.189212433894749,0.00275815954547893
"41","2011","2501","9","1","901",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,909.436787529908,932909.659682552,-0.0332744489652286,0.000487866106025627,0.0445508764638073,0.0012786326666681,0.0340083856293333,0.0328518153361958,80,0.973717785149273,1,3.88534159107725,17.7209248641392,0.182560678432521,0.00193662383235242
"42","2012","2501","9","2","902",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,999.715125020306,812960.087069986,-0.0369006641245116,0.000433698764273761,0.0417564926426863,0.00139096999251404,0.0369284716324686,0.0355647596153589,92,0.98035105626743,1,4.02498424787004,16.096902018086,0.177429150901828,0.00221398613884884
"43","2013","2501","9","3","903",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,994.846774859842,982721.085888778,-0.0386769886311768,0.00033391384777592,0.0316641229130463,0.00166490885026613,0.0460897681810709,0.0439655014501111,70,0.946834104910145,1,4.9231654518551,30.5826315538812,0.167429966586968,0.00312349874589602
"44","2014","2501","9","4","904",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,954.613289327915,1161616.04298042,-0.0363519137661222,0.000353518276567517,0.0245515882422837,0.00183753286427085,0.0448828606658446,0.0428683894842867,82,0.984143185214887,1,6.00934374571859,40.1896099132163,0.162169767122715,0.00327757728763704
"45","2015","2501","9","5","905",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,882.85994895597,818532.782871952,-0.0317081465554519,0.000239731252062816,0.026525387447601,0.00128917633634852,0.0325285686881697,0.031470460907244,73,0.961122047244094,1,5.61853607738894,22.0035631305668,0.165871570616158,0.00222784630242515
"46","2016","2501","10","1","1001",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1207.85293413336,816821.98345004,-0.0319978069089003,0.00038184777432605,0.0481211884523298,0.00128619863150736,0.0286747185933777,0.0278524791069693,82,0.969506415864684,1,4.98132172103087,9.44001482797156,0.179075644959594,0.00166826920097612
"47","2017","2501","10","2","1002",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1105.07871011211,885052.503942377,-0.03632074325982,0.000299631935865374,0.0475994242775621,0.0013577940526421,0.0423550039724939,0.0405610576109613,88,0.965660542432196,1,5.59105229993699,21.0694128292699,0.180560844247721,0.00238265273976108
"48","2018","2501","10","3","1003",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1022.28137176828,558122.432644637,-0.0445029039337575,0.000233862117043249,0.0291714087991765,0.00132117413291366,0.0238603988603989,0.0232910802266231,77,0.94745475422385,1,4.87201402586018,11.7528503596533,0.164667527910549,0.0017558155348326
"49","2019","2501","10","4","1004",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,814.602087415646,1173202.73282259,-0.0447012500686663,0.000259359375011905,0.0262707137679294,0.00171021519031137,0.0403495315838492,0.0387214468848019,96,0.987750861267567,1,6.19202322905824,28.0288696971522,0.16804353666404,0.00286663848730976
"50","2020","2501","10","5","1005",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,776.82592488349,811559.081322828,-0.038518293363428,0.000186365249219027,0.027020937223408,0.00125914729149494,0.0315359745739493,0.0305414568816254,81,0.942617572001458,1,5.66976272672475,20.7630185255411,0.169658511296087,0.00208431521032596
"51","2021","2501","11","1","1101",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1185.77297783733,1074145.34143034,-0.0340491041439405,0.000316970256533157,0.0470375972532966,0.00116401785666649,0.0274276633055677,0.0266753865911358,87,0.948342173857567,1,5.08609162647961,16.2309157197932,0.177782342439098,0.00154213755371717
"52","2022","2501","11","2","1102",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1191.447364652,1034163.01649285,-0.0338416010940281,0.00027818756356927,0.0573037683659255,0.00120070502962183,0.0409460903883575,0.0392695080702821,87,0.984580333545977,1,5.95305177186395,29.2996019866119,0.186394212222426,0.0022813764004871
"53","2023","2501","11","3","1103",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1269.44973703255,696089.466073273,-0.0332197910885695,0.000259952553209196,0.0599443845092102,0.00113717654267068,0.0339563692172769,0.0328033342069014,63,0.933449991797452,1,6.39530804648104,29.8400042955874,0.186232826506741,0.00200700384049324
"54","2024","2501","11","4","1104",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1209.66595079103,979999.844644142,-0.0305389235123758,0.00027541034786488,0.0661842230128976,0.00153086142646348,0.0556620829452693,0.0525638154674226,78,0.97716212521644,1,8.35780419657043,34.6882255405772,0.195102967683013,0.00278455049327632
"55","2025","2501","11","5","1105",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1182.99045671639,675351.623779206,-0.0281482245997595,0.000189123294078041,0.0601432427914148,0.00109888430663756,0.0379094992878273,0.0364723691516229,77,0.947088307664267,1,7.99580913772324,28.9538829516277,0.190265614765506,0.0019233006385594
"56","2026","2501","12","1","1201",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1198.53167160906,1640620.89793721,-0.0289276947462029,0.000466747517479742,0.0629643011190234,0.00137905149277318,0.0504574590478278,0.0479115038743013,84,0.986549291924107,1,6.42187585602367,46.0713770323154,0.192853651268033,0.00280322712230925
"57","2027","2501","12","2","1202",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1233.28412055578,984739.038680442,-0.0319567283868409,0.00029423907118548,0.0583419184643884,0.00106706885933916,0.037972602739726,0.0365306841809052,77,0.978037400211424,1,6.10424657534247,28.0372148433123,0.186320023502389,0.00191099044065573
"58","2028","2501","12","3","1203",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1247.19659640418,1022972.10002374,-0.0290739945339557,0.000330865932065806,0.0654505745499973,0.00125335073131671,0.0465058920252124,0.0443430940321538,83,0.948256693458727,1,8.02658262537682,36.1849332653656,0.192835148696824,0.00230099735562727
"59","2029","2501","12","4","1204",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1310.09158865316,951601.903341691,-0.0278432528590824,0.000346279962720896,0.0649552728150336,0.00131283823419818,0.0399594376079151,0.0383626809539844,72,0.973371972223741,1,8.95318880697235,36.0839215743241,0.19146306695339,0.00229759852331038
"60","2030","2501","12","5","1205",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1353.67613792587,580200.624564109,-0.0267878459299624,0.000198233377989928,0.0616124902085321,0.000864010718068902,0.0198575732675979,0.0194632500515016,75,0.884218584812803,1,8.1932347302109,18.497993124579,0.187280992246803,0.00109980618235005
"61","3001","2501","13","1","1301",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,883.183958097352,1306103.95587351,-0.030676713705999,0.000473616403102106,0.053044033770467,0.00154795041345361,0.0554170661553212,0.0523460149340402,71,0.980315678197791,1,6.00632790028763,35.1155605603345,0.191590700479684,0.00305799812834889
"62","3002","2501","13","2","1302",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,937.539773249454,1030782.55153683,-0.0337422506855339,0.000276819477883205,0.0538555993129069,0.00145272168042952,0.0526964814205853,0.049919562266462,82,0.987988918455874,1,5.88753699440973,33.8516510968088,0.190500777816864,0.00278645706178047
"63","3003","2501","13","3","1303",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1053.67385947722,1261661.02308284,-0.0333161884889657,0.000514873629164043,0.0585430323667985,0.00133646781790439,0.0489709791455427,0.0465728223470837,73,0.973335520440338,1,6.55660299799951,39.8108529913619,0.191538607158331,0.00272350272830213
"64","3004","2501","13","4","1304",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1246.52164225705,1345589.04983322,-0.0328754359152168,0.000580686129789296,0.0583563092083569,0.00127107839469644,0.0358463181531889,0.0345613596280354,88,0.981318461005705,1,6.61237231974149,21.7854185772565,0.186873859079703,0.0022061920994539
"65","3005","2501","13","5","1305",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,1259.10265289402,1018614.32547196,-0.0312961446596784,0.000281381232951384,0.0580922526570936,0.000982710858226078,0.0309930943768497,0.0300325224778041,95,0.983906244304305,1,7.29294091855749,25.127163805236,0.186168190306744,0.00168970707061355
"66","3006","2501","14","1","1401",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,622.63428422316,2007814.41125558,-0.0356106779087104,0.00053135168007919,0.0511980358972394,0.00190140227558742,0.072131327249308,0.0669283988784784,71,0.984635853320697,1,5.7815506042917,77.2564811276314,0.197277801417672,0.00416075651531447
"67","3007","2501","14","2","1402",SVREC 2501 Polygon with Plot# — polygon,E:/Michigan QGIS files/Plot Files (points)/SVREC 2501 Polygon with Plot#.gpkg|layername=polygon,680.53285469789,1086925.38279604,-0.0402275159929315,0.000269166855726178,0.0436977370907005,0.00180042864003014,0.0601617102919008,0.0565422789066399,72,0.983011611162757,1,4.8741400575579,34.0151309070703,0.188269422710661,0.00356931430114574
