fid,Date,Time,Version,Id,Name,Latitude,Longitude,Height,AlarmRad,WarningRad,Status_Txt,Visible,UniqueID,Plot Numbe,qGISPlotID,BLOC,SPACING,DENSITY,VARIETY,Yield,meanHA22_count,meanHA22_sum,meanHA22_mean,layer,path,618ExG_mean,618ExG_variance,618ExR_mean,618ExR_variance,618gNDVI_mean,618gNDVI_variance,618gNDRE_mean,618gNDRE_variance,618NDVI2_mean,618NDVI2_variance,618THRESH_mean,618THRESH_variance,618HA_mean,618HA_variance
"13",2024/06/03,08:47:45am,4.71,"905",D12,45.42942434,-73.93587787,39.324,"0","0",,"1",50093981609e1a86,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"14",2024/06/03,08:47:50am,4.71,"905",D11,45.42939602,-73.93585839,39.324,"0","0",,"1","5009398678458150",,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"15",2024/06/03,08:47:56am,4.71,"905",D10,45.42936762,-73.93583909,39.324,"0","0",,"1",5009398c48785498,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"16",2024/06/03,08:48:01am,4.71,"905",D9,45.42933916,-73.93581988,39.324,"0","0",,"1",5009399138b3e77d,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"17",2024/06/03,08:48:07am,4.71,"905",D8,45.42931087,-73.93580018,39.324,"0","0",,"1",500939973db43f84,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"18",2024/06/03,08:48:12am,4.71,"905",D7,45.42928256,-73.93578069,39.324,"0","0",,"1",5009399c3f5c6212,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"19",2024/06/03,08:48:18am,4.71,"905",D6,45.42925414,-73.93576131,39.324,"0","0",,"1",500939a23d683a94,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"20",2024/06/03,08:48:23am,4.71,"905",D5,45.42922573,-73.93574212,39.324,"0","0",,"1",500939a77c6c7852,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"21",2024/06/03,08:48:29am,4.71,"905",D4,45.42919738,-73.93572265,39.324,"0","0",,"1",500939ad42eaaa8c,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"22",2024/06/03,08:48:34am,4.71,"905",D3,45.42916889,-73.93570346,39.324,"0","0",,"1",500939b22f64a9f5,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"23",2024/06/03,08:48:40am,4.71,"905",D2,45.42914065,-73.93568366,39.324,"0","0",,"1",500939b833466817,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"24",2024/06/03,08:51:47am,4.71,"905",D1,45.42911368,-73.9356601,39.324,"0","0",,"1",50093a733c70d123,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"25",2024/06/03,08:51:50am,4.71,"905",D0,45.42907562,-73.93566928,39.324,"0","0",,"1",50093a762b13ebd5,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"26",2024/06/03,08:51:53am,4.71,"905",D-1,45.42903389,-73.93568925,39.324,"0","0",,"1",50093a79083a6a5d,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"27",2024/06/03,08:52:00am,4.71,"905",U-1,45.42899635,-73.93580156,39.324,"0","0",,"1",50093a803eb098cf,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"28",2024/06/03,08:52:02am,4.71,"905",U0,45.42902293,-73.93582491,39.324,"0","0",,"1",50093a82232f9881,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"29",2024/06/03,08:52:07am,4.71,"905",D1,45.42907256,-73.93578144,39.324,"0","0",,"1",50093a870c723df6,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"30",2024/06/03,08:53:43am,4.71,"905",U3,45.42918092,-73.9356682,39.324,"0","0",,"1",50093ae770cf3acf,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"31",2024/06/03,08:53:47am,4.71,"905",U4,45.42920938,-73.93568743,39.324,"0","0",,"1",50093aeb751056db,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"32",2024/06/03,08:53:52am,4.71,"905",U5,45.42923777,-73.93570663,39.324,"0","0",,"1",50093af06b5e737a,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"33",2024/06/03,08:53:58am,4.71,"905",U6,45.42926612,-73.93572621,39.324,"0","0",,"1",50093af630ebab9a,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"34",2024/06/03,08:54:02am,4.71,"905",U7,45.42929452,-73.93574568,39.324,"0","0",,"1",50093afa2c4c4b44,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"35",2024/06/03,08:54:06am,4.71,"905",U8,45.42932281,-73.93576517,39.324,"0","0",,"1",50093afe244d73cf,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"36",2024/06/03,08:54:10am,4.71,"905",U9,45.42935114,-73.9357846,39.324,"0","0",,"1",50093b0228aed341,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"37",2024/06/03,08:54:14am,4.71,"905",U10,45.42937957,-73.93580397,39.324,"0","0",,"1",50093b067fafa7e0,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"38",2024/06/03,08:54:17am,4.71,"905",U11,45.42940796,-73.93582347,39.324,"0","0",,"1",50093b09258db25d,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"39",2024/06/03,08:54:20am,4.71,"905",U12,45.42943638,-73.93584277,39.324,"0","0",,"1",50093b0c0b0a6e9d,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"40",2024/06/03,08:54:23am,4.71,"905",U13,45.42946469,-73.93586209,39.324,"0","0",,"1",50093b0f428c9be0,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"41",2024/06/03,08:54:27am,4.71,"905",U14,45.42949308,-73.93588153,39.324,"0","0",,"1",50093b1335d4247e,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"42",2024/06/03,08:54:30am,4.71,"905",U15,45.4295215,-73.93590083,39.324,"0","0",,"1",50093b166c250dc4,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"43",2024/06/03,08:54:32am,4.71,"905",U16,45.42954983,-73.93592035,39.324,"0","0",,"1",50093b18145a0f98,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"44",2024/06/03,08:54:35am,4.71,"905",U17,45.42957821,-73.9359397,39.324,"0","0",,"1",50093b1b459088de,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"45",2024/06/03,08:54:41am,4.71,"905",U18,45.42960656,-73.93595913,39.324,"0","0",,"1",50093b21152e7f8c,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"46",2024/06/03,08:54:45am,4.71,"905",U19,45.42963495,-73.9359785,39.324,"0","0",,"1",50093b25222d7a71,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"47",2024/06/03,08:54:49am,4.71,"905",U20,45.42966329,-73.93599811,39.324,"0","0",,"1",50093b291f92900b,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"48",2024/06/03,08:54:54am,4.71,"905",U21,45.42969168,-73.93601736,39.324,"0","0",,"1",50093b2e62981765,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"49",2024/06/03,08:54:58am,4.71,"905",U22,45.42972003,-73.93603683,39.324,"0","0",,"1",50093b324a68a2e8,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"50",2024/06/03,08:55:02am,4.71,"905",U23,45.42974845,-73.93605608,39.324,"0","0",,"1",50093b362c35fc25,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"51",2024/06/03,08:55:07am,4.71,"905",U24,45.4297768,-73.93607557,39.324,"0","0",,"1",50093b3b3ff222b2,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"52",2024/06/03,08:55:13am,4.71,"905",U25,45.42980394,-73.93609872,39.324,"0","0",,"1",50093b417d9661fe,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"53",2024/06/03,08:55:15am,4.71,"905",U26,45.42983559,-73.93610877,39.325,"0","0",,"1",50093b436571e619,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"54",2024/06/03,08:55:18am,4.71,"905",U27,45.42988292,-73.93607179,39.325,"0","0",,"1",50093b4645db007c,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"55",2024/06/03,08:55:20am,4.71,"905",U28,45.42991749,-73.93607307,39.325,"0","0",,"1",50093b4838a47dfc,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"56",2024/06/03,08:55:22am,4.71,"905",U29,45.42994087,-73.93610714,39.325,"0","0",,"1",50093b4a23d71c29,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"57",2024/06/03,08:55:26am,4.71,"905",D29,45.42991247,-73.9361895,39.325,"0","0",,"1",50093b4e1cc3cc98,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"58",2024/06/03,09:39:21am,4.71,"905",U3,45.42921704,-73.93556166,39.324,"0","0",,"1",500935992ac71b31,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"59",2024/06/03,09:39:58am,4.71,"905",U4,45.42924522,-73.9355816,39.324,"0","0",,"1",500935be506eb8a4,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"60",2024/06/03,09:41:13am,4.71,"905",U5,45.42927322,-73.93560214,39.324,"0","0",,"1",50093609380e2797,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"61",2024/06/03,09:41:30am,4.71,"905",U6,45.42930172,-73.93562114,39.324,"0","0",,"1",5009361a0e3615f1,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"62",2024/06/03,09:41:48am,4.71,"905",U7,45.42933014,-73.93564039,39.324,"0","0",,"1",5009362c4f98dbef,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"63",2024/06/03,09:42:02am,4.71,"905",U8,45.42935853,-73.93565976,39.324,"0","0",,"1",5009363a179f697d,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"64",2024/06/03,09:42:15am,4.71,"905",U9,45.42938702,-73.93567918,39.324,"0","0",,"1",5009364719132ffc,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"65",2024/06/03,09:42:27am,4.71,"905",U10,45.42941532,-73.93569845,39.324,"0","0",,"1",50093653337b6594,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"66",2024/06/03,09:46:35am,4.71,"905",U11,45.42944384,-73.93571738,39.324,"0","0",,"1",5009374b398db33c,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"67",2024/06/03,09:46:47am,4.71,"905",U12,45.42947196,-73.93573759,39.324,"0","0",,"1",500937571a531a0e,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"68",2024/06/03,09:47:00am,4.71,"905",U13,45.42950046,-73.93575692,39.324,"0","0",,"1",500937643d59ad87,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"69",2024/06/03,09:47:12am,4.71,"905",U14,45.42952878,-73.93577619,39.324,"0","0",,"1",5009377050d2d458,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"70",2024/06/03,09:47:25am,4.71,"905",U15,45.42955724,-73.93579533,39.324,"0","0",,"1",5009377d0ee7549b,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"71",2024/06/03,09:48:44am,4.71,"905",U16,45.42958554,-73.93581511,39.324,"0","0",,"1",500937cc4d5249b0,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"72",2024/06/03,09:48:56am,4.71,"905",U17,45.42961382,-73.93583462,39.324,"0","0",,"1",500937d86f6b4c36,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"73",2024/06/03,09:49:17am,4.71,"905",U18,45.4296422,-73.93585395,39.324,"0","0",,"1",500937ed565bfb36,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"74",2024/06/03,09:49:30am,4.71,"905",U19,45.42967068,-73.93587313,39.324,"0","0",,"1",500937fa723a167a,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"75",2024/06/03,09:49:43am,4.71,"905",U20,45.42969898,-73.93589272,39.324,"0","0",,"1",500938075d9e4a39,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"76",2024/06/03,09:49:56am,4.71,"905",U21,45.4297275,-73.93591171,39.324,"0","0",,"1",5009381451bff527,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"77",2024/06/03,09:50:08am,4.71,"905",U22,45.42975576,-73.93593145,39.324,"0","0",,"1",500938201ff52960,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
"78",2024/06/03,09:50:21am,4.71,"905",U23,45.429784,-73.93595121,39.324,"0","0",,"1",5009382d5f083c47,,,,,,,,,,,22in agronomy spatial join,D:/Drone Data/2024 dry bean mcgill/6-18 chickpeas and beans/bean qgis/22in agronomy 2 row spatial join2.gpkg|layername=22in agronomy spatial join,,,,,,,,,,,,,,
