fid,id,Trial Name,IDrow,layer,path,717ExG_mean,717ExG_variance,717ExR_mean,717ExR_variance,717gNDVI_mean,717gNDVI_variance,717gNDRE_mean,717gNDRE_variance,717THRESH_mean,717THRESH_variance,717HA_mean,717HA_variance,NUMPOINTS,717NDV_mean,717NDV_variance
"18","208",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,8666.7781006709,155616919.108451,11863.6580294639,84498082.8935255,0.534184805799475,0.009847143792779,0.170929818852624,0.00203932394233802,0.334780372881761,0.222702474814975,0.712532593354544,0.204829896762142,28,0.492376906673416,0.0412094738972064
"19","209",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,12247.1131263032,184471392.1689,8424.0858881422,115782430.235503,0.567523571589973,0.013192272484896,0.164509773193629,0.00213151962933441,0.455787097012992,0.248045219209341,0.503504528739604,0.249987718278085,21,0.552634034611047,0.0500119518543811
"20","210",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13268.5609237817,215813912.192261,7607.84526035453,99247550.2850137,0.556095073607522,0.0105043897196457,0.16050818325386,0.00229587347703794,0.475772999109301,0.249413052427962,0.691590212121598,0.213293190618769,44,0.554160696715173,0.0486247115934371
"21","301",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10593.1572081855,206555622.681063,11062.7897895457,69211219.4799559,0.523005210529437,0.00764043440400373,0.14551621440155,0.00164974237533402,0.322051503419622,0.218334332564544,0.735243336570627,0.194660572599363,41,0.469496136335223,0.0374259300840368
"22","302",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17556.244686831,298673229.364511,6293.63713741998,101407454.764328,0.575502689353471,0.0114112847657115,0.157516047949198,0.00201570504451423,0.549782928491981,0.247521660030819,0.63439136986629,0.23193895970515,32,0.590346212614873,0.0493425208799977
"23","303",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16070.7409105554,321173365.456252,5987.82967679368,104063342.746051,0.597440022310362,0.00937809761939888,0.174648192552543,0.00184166231222352,0.542330664948326,0.248208114804971,0.975788965021621,0.0236248607636607,206,0.602323475871249,0.0427997591207547
"24","304",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15720.8363592872,324148760.986834,5910.11247992411,111548995.119866,0.592681590081395,0.0101909793156954,0.179341353194749,0.00207204752910854,0.530582466212176,0.249064712760013,0.883952595639851,0.102580404301527,150,0.595521862098773,0.0445668033496709
"25","305",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,12195.7125615999,259041372.816803,8992.31690133126,81018309.2831121,0.570539545781494,0.00771391852706571,0.189074216280058,0.00245744918899333,0.482106119324434,0.249679809034081,0.892095882873615,0.0962608186335976,201,0.563349957154442,0.0359230099932194
"26","306",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,11628.1258857701,204921319.965887,9293.61864357987,90925805.6888137,0.581965353562754,0.0096948200292327,0.205802972644656,0.00421028650553237,0.506460174775271,0.249958266142019,0.932301643941955,0.0631152886451149,142,0.591683284890315,0.0365115667223719
"27","307",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,14940.0875136661,246691136.399599,7049.01868341589,120292761.013677,0.596251016462015,0.0132814215483043,0.200604999000276,0.00418978064604382,0.591810531133203,0.241570826372975,0.94933763889242,0.0480956862745098,182,0.626608867932754,0.0460143266819419
"28","308",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13882.4681314805,265882616.259439,8204.8846361366,110453651.041347,0.562749359333504,0.010174171881342,0.17615552511788,0.00257477640837284,0.483779118843939,0.249736883014295,0.812059060673251,0.152619142651608,110,0.572229401255993,0.0450100953494625
"29","309",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,18972.5517591906,346283043.240607,5103.82276771862,126333401.853979,0.569016311218689,0.00857179946937121,0.159652175539144,0.00240091706569603,0.564782702288981,0.245803201484323,0.699996411869536,0.210001435238958,49,0.609889532783102,0.0447522627902437
"30","310",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19141.417801111,350481748.304508,4634.06853542508,122398150.997864,0.578912100720395,0.00865003156354777,0.155572427563078,0.00210375231446808,0.556119895000305,0.246850557385206,0.649331624244644,0.227700066000606,27,0.609827554029253,0.0478235033716311
"31","401",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,12832.6557637801,230199178.870436,9500.1555264559,87876221.6039236,0.562903463368592,0.00847558469446516,0.158319246849316,0.00167828379371979,0.40464259660117,0.240906965617029,0.542804860546333,0.248167743913568,23,0.517734153214771,0.0430059949750632
"32","402",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,4980.0118530745,92961858.7400489,15382.6096190787,39182141.6292023,0.488692296368193,0.00481970957062377,0.137708601659123,0.00100293559871388,0.15803700647075,0.133061311056601,0.62041211715321,0.235500922043075,25,0.384920134525174,0.0226830803622459
"33","403",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17618.659588929,298033714.087515,5793.88151630555,80744581.4502275,0.600277879092484,0.00668357034538466,0.169874237659604,0.00204773538790969,0.594756516595134,0.24102120256274,0.94375291052572,0.0530833543999334,154,0.610884966136992,0.0363102249110295
"34","404",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10608.7821974001,211005677.101064,10132.0516423952,78610389.0266762,0.540942567203147,0.0089646128374401,0.160594347125094,0.00203336308565124,0.372914598706005,0.233849300777899,0.808780616150019,0.154654531090379,85,0.503668139043438,0.0391401427413727
"35","405",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,7030.40801025945,132301308.967816,14096.7027899873,59524886.2344905,0.482525351351289,0.0079330678570302,0.152320901398294,0.00189429962775744,0.246254879578348,0.185613413862013,0.701078148122049,0.209567578347952,23,0.431788329398811,0.0323283581894765
"36","406",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,12801.6911618801,219331667.177489,7612.70445758507,95614905.0696997,0.573059435917911,0.0128815571121236,0.198394108438666,0.00472429316891287,0.525855568637308,0.249331489570764,0.922990436634436,0.0710790905158079,99,0.591997253868076,0.0451147658520785
"37","407",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,4023.91674336369,68163160.990755,15811.7854694809,36181850.4517318,0.473886193360663,0.00649552228169859,0.170933724663377,0.00274416927864955,0.153603952722341,0.130009778430513,0.852203923468152,0.125952396293704,100,0.415095741437404,0.0190227579284626
"38","408",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16189.6091371165,295138917.299019,5724.40906339737,96298891.1318522,0.60668483594634,0.00768528789886716,0.195506440971479,0.00276741157062,0.624301859714166,0.234549047671887,0.943163333652282,0.0536062597062415,216,0.626762040326279,0.0375656673550715
"39","410",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10576.6383070526,212642693.095777,8961.90971166165,65702318.0611875,0.564841100569799,0.00562328794966651,0.165127498134766,0.00209949769916589,0.388679689338668,0.237607788434234,0.835285811411537,0.137583424666483,131,0.519823463121394,0.0330312715054694
"40","409",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19578.9753022928,335601783.087754,4148.83297006769,86874224.1043981,0.629964769884599,0.00542647778162568,0.18863158950588,0.00341443385807084,0.734807621006805,0.194865381117229,0.978377085451175,0.0211553641151971,183,0.658588497411272,0.0314383137172578
"41","501",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10911.9474168859,233128373.265987,10398.2093742673,85127507.7089207,0.539845179974021,0.00732066973480491,0.153693208463317,0.00152927510151397,0.318428605596747,0.217031828734692,0.468049226794876,0.24897914809148,20,0.465994937591927,0.0423211344149262
"42","502",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,18587.6638798187,329494642.561487,5420.61089863858,117908190.836963,0.595139165667664,0.00782766500975799,0.158104011063318,0.00150143675453878,0.543339672515459,0.248121672786496,0.530350329517863,0.249078857498316,22,0.59229550251848,0.0495207781557646
"43","503",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17510.1541037324,317984720.2587,6513.0916038885,101454593.115637,0.596989626999238,0.00700757122317938,0.168721794201992,0.00165434529249141,0.522357358973439,0.249500148500095,0.950295405075705,0.0472340481678447,107,0.590774090988176,0.0410103967272454
"44","504",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,14801.7471454494,276187125.484857,7614.26515560056,119302472.276994,0.584024953860704,0.00973603946302705,0.16943606485938,0.0016746730252301,0.466776116823641,0.248896173586445,0.665510559251534,0.222606254776398,54,0.566278922209044,0.0462895664362968
"45","505",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17075.1470714929,283087437.02309,4524.13526620943,114185571.773798,0.60177638255201,0.0111798094029602,0.182104971997287,0.00294274409936687,0.599968672088136,0.240006264600852,0.722135192292629,0.200655956345091,57,0.626101096576899,0.0469698412736106
"46","506",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13634.9990492068,234992452.790652,7608.63372613566,111337219.827072,0.575338912585372,0.0118359505080762,0.183564666480934,0.00378637066983145,0.514795905076975,0.249781081192854,0.851456260094826,0.126478497240254,68,0.590505812886664,0.0462897959069994
"47","510",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19286.3000054317,333485537.957456,3948.57556605063,124400631.771637,0.586991649584519,0.0105539300347717,0.162031890677686,0.00177500361086555,0.5722957008229,0.244773331642421,0.629048246269163,0.233346550134726,25,0.614526457311217,0.0528660729844371
"48","509",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15720.5362363919,280490967.106291,6644.09091933767,111857094.335727,0.576314169296766,0.0114651366489218,0.160618293841792,0.00193439270400861,0.494730948678072,0.249972237098141,0.476974175250037,0.249469811394253,27,0.571762941758332,0.0520182511287323
"49","508",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,14616.3864185423,305894032.984487,8036.00321566042,122878889.807908,0.541824831078656,0.0128839695422395,0.157213829411831,0.00210251980835321,0.441481091683211,0.24657553736951,0.521444803253199,0.249540120413319,23,0.530374956917314,0.0570095754480611
"50","507",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16022.2626175982,237667478.819493,5907.10953310053,109017265.001958,0.587950062703941,0.0131388172761113,0.177944273331019,0.00412911677286359,0.601521859435528,0.239693312056553,0.59767824775504,0.240458959915466,43,0.623222108215829,0.0486917688333587
"51","601",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,6417.45032233372,132934225.072274,13103.5316034484,56566873.54649,0.508502897441585,0.00588606148082658,0.158056659294215,0.00142226099844081,0.198686744250021,0.15921032190918,0.514494486832978,0.249789909851225,16,0.413241189687824,0.027748077512246
"52","602",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,11128.9328938407,219417134.310902,10693.4585081183,86113253.8678196,0.549219732848974,0.00741782158771854,0.159341953818164,0.00160492651371419,0.363442435457548,0.231352031566182,0.517624683552437,0.24968937052935,24,0.498907649687638,0.0414493977714585
"53","603",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17619.9178263751,322604845.958382,6653.12460052602,118489251.826105,0.606903618554165,0.00742500894639882,0.176693259415094,0.00162975326143299,0.554888617015854,0.246987239722162,0.965157327284081,0.0336286608739094,155,0.605850036805637,0.0407684964532628
"54","604",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16220.7126977623,302076942.440764,7152.27552598644,122006331.415744,0.588631329337997,0.00943757606410198,0.169330860521574,0.00156359747645885,0.505808958616952,0.249966255999816,0.853490892748566,0.125044188743667,55,0.584999179379497,0.0462262856365973
"55","605",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13431.4971846621,248105620.400455,8645.41029087725,124355289.031333,0.56181763452544,0.0126717682032435,0.169693038085927,0.00327301395696973,0.472548783586781,0.249246430717487,0.728522704474019,0.197777373539966,50,0.564389288217779,0.0476717300878955
"56","606",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15309.810452285,263112058.653924,6298.22165701233,125019653.996818,0.588956531967846,0.0119094354223088,0.187066831700668,0.00466668452170702,0.5862254471022,0.242565172271807,0.872682177867013,0.111107994300323,98,0.628144032014476,0.045161301122915
"57","607",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10988.7958531163,214778129.112385,11599.8856388019,98813252.5809302,0.494163745690344,0.0106983053543374,0.147053792315655,0.00361154821393669,0.376005159590526,0.234625279551933,0.69690274594832,0.211229308637831,50,0.503810767284238,0.0424701886266849
